point,RSSI,Filtered RSSI,average rssi,average filtered rssi,Unnamed: 5
77.0,-80.0,-79.8239422015619,,,
77.0,-79.0,-79.31471791623123,,,
77.0,-79.0,-79.12021154713179,,,
77.0,-80.0,-79.66395071391403,,,
77.0,-80.0,-79.8716405946103,,,
77.0,-80.0,-79.95097106991686,,,
77.0,-80.0,-79.98127261514028,,,
77.0,-80.0,-79.99284677550399,,,
77.0,-80.0,-79.99726771137168,,,
77.0,-78.0,-78.76288838111127,,,
77.0,-78.0,-78.29139743196212,,,
,,,,,
,,,,,
78.0,,,,,
78.0,-82.0,-82.0,-80.30985915492958,-80.32053445806037,
78.0,-81.0,-81.33333333333333,,,
78.0,-82.0,-81.75,,,
78.0,-81.0,-81.28571428571429,,,
78.0,-81.0,-81.10909090909091,,,
78.0,-81.0,-81.04166666666667,,,
78.0,-77.0,-78.54376657824933,,,
78.0,-81.0,-80.06180344478217,,,
78.0,-82.0,-81.25967492260062,,,
78.0,-78.0,-79.24508499630451,,,
78.0,-83.0,-81.56575009880865,,,
78.0,-82.0,-81.83413129744652,,,
78.0,-82.0,-81.93664379329945,,,
78.0,-82.0,-81.97580008243894,,,
78.0,-78.0,-79.51862049901447,,,
78.0,-78.0,-78.58006141461107,,,
78.0,-77.0,-77.60352975606916,,,
78.0,-83.0,-80.93873178609587,,,
78.0,-84.0,-82.83069959096831,,,
78.0,-83.0,-82.93533299805915,,,
78.0,-82.0,-82.35726541445926,,,
78.0,-81.0,-81.51842925656872,,,
78.0,-82.0,-81.8160563439968,,,
78.0,-82.0,-81.9297397754217,,,
78.0,-83.0,-82.59119697101818,,,
78.0,-83.0,-82.84385113763285,,,
78.0,-84.0,-83.55839043063027,,,
78.0,-80.0,-81.3591841992584,,,
78.0,-82.0,-81.75523014464468,,,
78.0,-83.0,-82.52454022342556,,,
78.0,-84.0,-83.43642451438188,,,
78.0,-82.0,-82.54866534222032,,,
78.0,-82.0,-82.20957151227907,,,
78.0,-83.0,-82.69808318336678,,,
78.0,-83.0,-82.88467803782127,,,
78.0,-85.0,-84.19201890759685,,,
78.0,-84.0,-84.07334469621937,,,
78.0,-82.0,-82.79194720356148,,,
78.0,-82.0,-82.30249691446505,,,
78.0,-78.0,-79.64340758483411,,,
78.0,-80.0,-79.86379381753704,,,
78.0,-81.0,-80.56600785652691,,,
78.0,-83.0,-82.07029772954348,,,
78.0,-79.0,-80.17274937710398,,,
78.0,-78.0,-78.82991641301857,,,
78.0,-78.0,-78.3169998619517,,,
78.0,-78.0,-78.12108317283652,,,
78.0,-80.0,-79.28231763405766,,,
78.0,-78.0,-78.48980175183668,,,
78.0,-75.0,-76.33298565520269,,,
78.0,-77.0,-76.74522319127117,,,
78.0,-79.0,-78.1387518961106,,,
78.0,-77.0,-77.43496451956086,,,
78.0,-79.0,-78.40220964007177,,,
78.0,-78.0,-78.15363041190456,,,
78.0,-79.0,-78.67671558439179,,,
78.0,-79.0,-78.87651634127081,,,
78.0,-78.0,-78.33479945067074,,,
78.0,-78.0,-78.12788201074143,,,
78.0,-78.0,-78.04884658155355,,,
78.0,-78.0,-78.01865773391921,,,
78.0,-78.0,-78.00712662020409,,,
78.0,-79.0,-78.62075611544294,,,
78.0,-77.0,-77.61907374862496,,,
78.0,-76.0,-76.61843114168202,,,
78.0,-77.0,-76.85425366517103,,,
78.0,-78.0,-77.56236384258095,,,
78.0,-80.0,-79.06890584007161,,,
78.0,-81.0,-80.26238766638377,,,
78.0,-80.0,-80.10022317032983,,,
78.0,-81.0,-80.65631583335562,,,
,,,,,
,,,,,
,,,,,
79.0,,,,,
79.0,-74.0,-74.0,-74.55072463768116,-74.5560060550647,
79.0,-76.0,-75.33333333333333,,,
79.0,-74.0,-74.5,,,
79.0,-74.0,-74.19047619047619,,,
79.0,-72.0,-72.83636363636364,,,
79.0,-74.0,-73.55555555555556,,,
79.0,-73.0,-73.21220159151194,,,
79.0,-74.0,-73.69908814589665,,,
79.0,-74.0,-73.88506191950464,,,
79.0,-75.0,-74.57413155949742,,,
79.0,-75.0,-74.83733273107109,,,
79.0,-75.0,-74.93786663216011,,,
79.0,-72.0,-73.12216519898182,,,
79.0,-75.0,-74.28273093127676,,,
79.0,-76.0,-75.34406158357771,,,
79.0,-77.0,-76.36748780820352,,,
79.0,-73.0,-74.28626588603281,,,
79.0,-75.0,-74.72737782739483,,,
79.0,-76.0,-75.51390158490156,,,
79.0,-75.0,-75.19629293855995,,,
79.0,-76.0,-75.6930112195282,,,
79.0,-73.0,-74.02863875377497,,,
79.0,-75.0,-74.6289730192965,,,
79.0,-75.0,-74.85828030411452,,,
79.0,-72.0,-73.09176592679736,,,
79.0,-75.0,-74.27111944252725,,,
79.0,-76.0,-75.33962638953427,,,
79.0,-75.0,-75.12972573732569,,,
79.0,-75.0,-75.04955082244277,,,
79.0,-75.0,-75.01892673000263,,,
79.0,-75.0,-75.00722936756512,,,
79.0,-72.0,-73.14865940644303,,,
79.0,-77.0,-75.52891879551343,,,
79.0,-76.0,-75.82006299134737,,,
79.0,-76.0,-75.93127017852868,,,
79.0,-77.0,-76.59178153298856,,,
79.0,-75.0,-75.60800644293722,,,
79.0,-73.0,-73.99616981832331,,,
79.0,-75.0,-74.61657098953249,,,
79.0,-74.0,-74.23550916152426,,,
79.0,-75.0,-74.70799048379017,,,
79.0,-75.0,-74.88846228984626,,,
79.0,-75.0,-74.95739638574861,,,
79.0,-75.0,-74.98372686739955,,,
79.0,-75.0,-74.99378421645007,,,
79.0,-75.0,-74.99762578195063,,,
79.0,-75.0,-74.99909312940184,,,
79.0,-75.0,-74.9996536062549,,,
79.0,-75.0,-74.99986768936286,,,
79.0,-75.0,-74.99994946183368,,,
79.0,-74.0,-74.3819467073883,,,
79.0,-75.0,-74.76392464908112,,,
79.0,-75.0,-74.90982723985505,,,
79.0,-74.0,-74.34752308173412,,,
79.0,-75.0,-74.75077599409722,,,
79.0,-75.0,-74.90480490055755,,,
79.0,-73.0,-73.72757073007563,,,
79.0,-75.0,-74.5139752671691,,,
79.0,-75.0,-74.81435507143168,,,
79.0,-75.0,-74.92908994712595,,,
79.0,-75.0,-74.97291476994616,,,
79.0,-75.0,-74.98965436271254,,,
79.0,-74.0,-74.37801432944157,,,
79.0,-72.0,-72.9083206481124,,,
79.0,-72.0,-72.3469476148956,,,
79.0,-74.0,-73.3685901740742,,,
79.0,-73.0,-73.1407889185771,,,
79.0,-73.0,-73.05377658165712,,,
79.0,-74.0,-73.63857481514412,,,
,,,,,
,,,,,
,,,,,
80.0,,,,,
80.0,-73.0,-73.0,-74.05633802816901,-74.04902537827166,
80.0,-73.0,-73.0,,,
80.0,-73.0,-73.0,,,
80.0,-75.0,-74.23809523809524,,,
80.0,-75.0,-74.7090909090909,,,
80.0,-75.0,-74.88888888888889,,,
80.0,-74.0,-74.33952254641909,,,
80.0,-74.0,-74.12968591691995,,,
80.0,-74.0,-74.04953560371517,,,
80.0,-74.0,-74.01892091648189,,,
80.0,-74.0,-74.0072271469708,,,
80.0,-75.0,-74.62079451345755,,,
80.0,-75.0,-74.85515639287273,,,
80.0,-75.0,-74.94467466513116,,,
80.0,-75.0,-74.9788676025191,,,
80.0,-74.0,-74.37389415367608,,,
80.0,-75.0,-74.76084884725928,,,
80.0,-75.0,-74.90865238810176,,,
80.0,-75.0,-74.965108317046,,,
80.0,-75.0,-74.98667256303627,,,
80.0,-70.0,-71.9047394283133,,,
80.0,-74.0,-73.19968167690323,,,
80.0,-75.0,-74.31233959114624,,,
80.0,-74.0,-74.11930310778561,,,
80.0,-73.0,-73.42753574346072,,,
80.0,-72.0,-72.54527013384664,,,
80.0,-73.0,-72.8263086468291,,,
80.0,-73.0,-72.93365580664069,,,
80.0,-73.0,-72.97465877309294,,,
80.0,-73.0,-72.99032051263812,,,
80.0,-73.0,-72.99630276482144,,,
80.0,-73.0,-72.99858778182619,,,
80.0,-73.0,-72.99946058065713,,,
80.0,-74.0,-73.61782794889511,,,
80.0,-74.0,-73.8540232660282,,,
80.0,-70.0,-71.4721058941899,,,
80.0,-70.0,-70.56229441654148,,,
80.0,-74.0,-72.68691331043414,,,
80.0,-74.0,-73.49844551476092,,,
80.0,-75.0,-74.42645722259853,,,
80.0,-74.0,-74.16289216428476,,,
80.0,-74.0,-74.06221927025574,,,
80.0,-70.0,-71.5516296914829,,,
80.0,-74.0,-73.06480575919254,,,
80.0,-70.0,-71.17065163109513,,,
80.0,-97.0,-87.13406683034,,,
80.0,-75.0,-79.63480110742718,,,
80.0,-75.0,-76.77033649194153,,,
80.0,-74.0,-75.05817437964751,,,
80.0,-74.0,-74.40418664700101,,,
80.0,-74.0,-74.15438556135553,,,
80.0,-75.0,-74.67700402581548,,,
80.0,-75.0,-74.8766265160909,,,
80.0,-69.0,-71.24467158995785,,,
80.0,-75.0,-73.565592186282,,,
80.0,-74.0,-73.83407098013826,,,
80.0,-74.0,-73.93662075413278,,,
80.0,-74.0,-73.97579128226006,,,
80.0,-74.0,-73.9907530926474,,,
80.0,-74.0,-73.99646799568212,,,
80.0,-74.0,-73.99865089439898,,,
80.0,-74.0,-73.99948468751482,,,
80.0,-73.0,-73.38176917939559,,,
80.0,-74.0,-73.76385683942185,,,
80.0,-74.0,-73.90980133886997,,,
80.0,-74.0,-73.96554717718806,,,
80.0,-75.0,-74.60487418144412,,,
80.0,-76.0,-75.46710935589417,,,
80.0,-74.0,-74.56038590873861,,,
80.0,-73.0,-73.59601438157176,,,
80.0,-74.0,-73.84569122472656,,,
,,,,,
,,,,,
,,,,,
81.0,,,,,
81.0,-73.0,-73.0,-73.95774647887323,-73.94660590799816,
81.0,-74.0,-73.66666666666667,,,
81.0,-74.0,-73.875,,,
81.0,-75.0,-74.57142857142857,,,
81.0,-75.0,-74.83636363636363,,,
81.0,-74.0,-74.31944444444444,,,
81.0,-74.0,-74.12201591511936,,,
81.0,-74.0,-74.04660587639312,,,
81.0,-75.0,-74.63583591331269,,,
81.0,-74.0,-74.24286770140428,,,
81.0,-74.0,-74.09276720682061,,,
81.0,-74.0,-74.03543391994478,,,
81.0,-71.0,-72.15943258672246,,,
81.0,-74.0,-73.2969658067216,,,
81.0,-71.0,-71.87736286716985,,,
81.0,-74.0,-73.18922476104171,,,
81.0,-71.0,-71.83620944970504,,,
81.0,-74.0,-73.17350555432317,,,
81.0,-74.0,-73.68430721326446,,,
81.0,-74.0,-73.8794160854702,,,
81.0,-75.0,-74.57197503189602,,,
81.0,-72.0,-72.98240704396818,,,
81.0,-71.0,-71.75721211125864,,,
81.0,-73.0,-72.52529726730752,,,
81.0,-73.0,-72.81867969066393,,,
81.0,-74.0,-73.54877579343416,,,
81.0,-71.0,-71.97354572338887,,,
81.0,-74.0,-73.22596334298213,,,
81.0,-71.0,-71.85024233930783,,,
81.0,-75.0,-73.79689962994095,,,
81.0,-75.0,-74.54045655051502,,,
81.0,-75.0,-74.82447002160411,,,
81.0,-74.0,-74.31491952554741,,,
81.0,-73.0,-73.50225456628823,,,
81.0,-76.0,-75.04594613956695,,,
81.0,-71.0,-72.54541390866315,,,
81.0,-75.0,-74.06243154142207,,,
81.0,-74.0,-74.02384672685318,,,
81.0,-74.0,-74.00910863913748,,,
81.0,-74.0,-74.00347919055926,,,
81.0,-77.0,-75.85543089878999,,,
81.0,-76.0,-75.9447795170608,,,
81.0,-76.0,-75.97890765239241,,,
81.0,-76.0,-75.99194344011643,,,
81.0,-72.0,-73.5247867129573,,,
81.0,-75.0,-74.43651866500514,,,
81.0,-71.0,-72.31263332705855,,,
81.0,-75.0,-73.9735172711701,,,
81.0,-75.0,-74.60791848645172,,,
81.0,-72.0,-72.99613622193537,,,
81.0,-74.0,-73.6165581568542,,,
81.0,-74.0,-73.8535382486272,,,
81.0,-74.0,-73.94405658902743,,,
81.0,-74.0,-73.97863151845507,,,
81.0,-75.0,-74.60987195508771,,,
81.0,-74.0,-74.23295035805816,,,
81.0,-75.0,-74.70701310783666,,,
81.0,-71.0,-72.41595301045223,,,
81.0,-74.0,-73.3949478897697,,,
81.0,-74.0,-73.76889065885688,,,
81.0,-74.0,-73.91172408680092,,,
81.0,-75.0,-74.58431559029577,,,
81.0,-75.0,-74.84122268408642,,,
81.0,-75.0,-74.9393524619635,,,
81.0,-75.0,-74.97683470180405,,,
81.0,-75.0,-74.99115164344867,,,
81.0,-75.0,-74.99662022854197,,,
81.0,-76.0,-75.61674303092714,,,
81.0,-75.0,-75.23557487548953,,,
81.0,-75.0,-75.08998159554147,,,
81.0,-74.0,-74.416335922385,,,
,,,,,
,,,,,
,,,,,
,,,,,
82.0,,,,,
82.0,-81.0,-81.0,-81.4,-81.38182077779216,
82.0,-81.0,-81.0,,,
82.0,-81.0,-81.0,,,
82.0,-79.0,-79.76190476190476,,,
82.0,-83.0,-81.76363636363637,,,
82.0,-79.0,-80.05555555555556,,,
82.0,-83.0,-81.87533156498674,,,
82.0,-78.0,-79.48024316109422,,,
82.0,-83.0,-81.65557275541795,,,
82.0,-83.0,-82.48647450110865,,,
82.0,-81.0,-81.56778273389419,,,
82.0,-80.0,-80.59883971704625,,,
82.0,-82.0,-81.46480439564061,,,
82.0,-78.0,-79.32343751474933,,,
82.0,-82.0,-80.97764410364886,,,
82.0,-78.0,-79.13735884119286,,,
82.0,-82.0,-80.9065683749301,,,
82.0,-82.0,-81.58234628359733,,,
82.0,-77.0,-78.75030053211242,,,
82.0,-81.0,-80.1406912677395,,,
82.0,-83.0,-81.90784124860586,,,
82.0,-83.0,-82.58283247807809,,,
82.0,-83.0,-82.84065618562839,,,
82.0,-84.0,-83.557170067557,,,
82.0,-83.0,-83.2128200282927,,,
82.0,-81.0,-81.84522203982131,,,
82.0,-83.0,-82.55891406867102,,,
82.0,-84.0,-83.44955415494162,,,
82.0,-83.0,-83.17171440740397,,,
82.0,-85.0,-84.30165704477005,,,
82.0,-83.0,-83.49718874940642,,,
82.0,-83.0,-83.1899092034492,,,
82.0,-83.0,-83.07253886094118,,,
82.0,-84.0,-83.64574136812422,,,
82.0,-84.0,-83.8646852434315,,,
82.0,-83.0,-83.33028037342035,,,
82.0,-84.0,-83.74418986557946,,,
82.0,-84.0,-83.90228922331804,,,
82.0,-77.0,-79.63643988312538,,,
82.0,-77.0,-78.0070304260581,,,
82.0,-83.0,-81.09285532754828,,,
82.0,-82.0,-81.65350156783683,,,
82.0,-77.0,-78.77747943221274,,,
82.0,-77.0,-77.6789367288014,,,
82.0,-82.0,-80.34950069794094,,,
82.0,-82.0,-81.36956536502142,,,
82.0,-82.0,-81.75919539712332,,,
82.0,-82.0,-81.90802082634853,,,
82.0,-81.0,-81.34683309317238,,,
82.0,-84.0,-82.98658041941827,,,
82.0,-82.0,-82.37684018758266,,,
82.0,-81.0,-81.5259061545798,,,
82.0,-82.0,-81.81891226490663,,,
82.0,-81.0,-81.31279665139017,,,
82.0,-72.0,-75.55717179051484,,,
82.0,-81.0,-78.9210246189034,,,
82.0,-76.0,-77.11573212244589,,,
82.0,-82.0,-80.13437568093364,,,
82.0,-83.0,-81.90542890910493,,,
82.0,-83.0,-82.58191104638114,,,
82.0,-77.0,-79.1321002975391,,,
82.0,-78.0,-78.43242383498607,,,
82.0,-83.0,-81.25534115116858,,,
82.0,-84.0,-82.95163360726956,,,
82.0,-83.0,-82.98152568189019,,,
82.0,-84.0,-83.61097742715093,,,
82.0,-84.0,-83.85140659956258,,,
82.0,-77.0,-79.61700445028757,,,
82.0,-82.0,-81.0897766950496,,,
82.0,-82.0,-81.6523256348612,,,
82.0,-77.0,-78.77703026578455,,,
82.0,-83.0,-81.38696909499181,,,
82.0,-82.0,-81.76584303044098,,,
82.0,-82.0,-81.91055999633113,,,
82.0,-84.0,-83.2019049360522,,,
,,,,,
,,,,,
,,,,,
83.0,,,,,
83.0,-69.0,-69.0,-71.26315789473684,-71.23165316107661,
83.0,-68.0,-68.33333333333333,,,
83.0,-82.0,-76.875,,,
83.0,-81.0,-79.42857142857143,,,
83.0,-69.0,-72.98181818181818,,,
83.0,-68.0,-69.90277777777779,,,
83.0,-68.0,-68.72679045092839,,,
83.0,-82.0,-76.93009118541033,,,
83.0,-67.0,-70.79295665634675,,,
83.0,-67.0,-68.44878048780488,,,
83.0,-68.0,-68.17141889221388,,,
83.0,-68.0,-68.06547619047619,,,
83.0,-68.0,-68.02500967930605,,,
83.0,-67.0,-67.39151885869275,,,
83.0,-68.0,-67.76758088553436,,,
83.0,-81.0,-75.94566565165916,,,
83.0,-81.0,-79.06941606943991,,,
83.0,-68.0,-72.22814070291176,,,
83.0,-68.0,-69.61500603929542,,,
83.0,-68.0,-68.6168774149745,,,
83.0,-68.0,-68.23562620562808,,,
83.0,-69.0,-68.70803519065964,,,
83.0,-67.0,-67.65241138885108,,,
83.0,-80.0,-75.28364082964222,,,
83.0,-81.0,-78.81654508882548,,,
83.0,-69.0,-72.74958657183548,,,
83.0,-68.0,-69.81418063793106,,,
83.0,-68.0,-68.6929553419577,,,
83.0,-68.0,-68.26468538794204,,,
83.0,-69.0,-68.7191348106183,,,
83.0,-69.0,-68.89271904391286,,,
83.0,-69.0,-68.9590223211203,,,
83.0,-67.0,-67.74827994194824,,,
83.0,-68.0,-67.90385149347432,,,
83.0,-81.0,-75.99771639222337,,,
83.0,-80.0,-78.47126369444588,,,
83.0,-81.0,-80.03410867986416,,,
83.0,-67.0,-71.97858650264808,,,
83.0,-68.0,-69.51968481683,,,
83.0,-68.0,-68.5804679478419,,,
83.0,-69.0,-68.8397530154456,,,
83.0,-69.0,-68.9387910984949,,,
83.0,-68.0,-68.3585862912892,,,
83.0,-68.0,-68.13696777537271,,,
83.0,-68.0,-68.05231703482892,,,
83.0,-68.0,-68.01998332911404,,,
83.0,-68.0,-68.00763295251319,,,
83.0,-68.0,-68.00291552842552,,,
83.0,-68.0,-68.00111363276338,,,
83.0,-83.0,-77.27093520111305,,,
83.0,-81.0,-79.57562399307598,,,
83.0,-68.0,-72.42149492436624,,,
83.0,-68.0,-69.68886078002276,,,
83.0,-68.0,-68.64508741570204,,,
83.0,-68.0,-68.24640146708334,,,
83.0,-67.0,-67.4760829967981,,,
83.0,-68.0,-67.79988151206086,,,
83.0,-67.0,-67.3055275506346,,,
83.0,-68.0,-67.7347351285928,,,
83.0,-83.0,-77.16918766639225,,,
83.0,-82.0,-80.15479388183404,,,
83.0,-67.0,-72.02468414786144,,,
83.0,-67.0,-68.91925856175027,,,
83.0,-68.0,-68.35112552613926,,,
83.0,-84.0,-78.02266183666582,,,
83.0,-81.0,-79.86275801760853,,,
83.0,-68.0,-72.53117036241113,,,
83.0,-68.0,-69.73075306962487,,,
83.0,-68.0,-68.66108884646349,,,
83.0,-68.0,-68.25251346976559,,,
83.0,-69.0,-68.71448555158318,,,
83.0,-69.0,-68.89094318498395,,,
83.0,-68.0,-68.34031001461878,,,
83.0,-84.0,-78.01853067887072,,,
83.0,-83.0,-81.09724803324347,,,
83.0,-68.0,-73.00270358961129,,,
,,,,,
,,,,,
84.0,,,,,
84.0,-86.0,-86.0,-70.66292134831461,-70.77111387954061,
84.0,-66.0,-72.66666666666667,,,
84.0,-67.0,-69.125,,,
84.0,-67.0,-67.80952380952381,,,
84.0,-67.0,-67.30909090909091,,,
84.0,-67.0,-67.11805555555556,,,
84.0,-69.0,-68.28116710875332,,,
84.0,-69.0,-68.72543059777102,,,
84.0,-67.0,-67.65905572755418,,,
84.0,-67.0,-67.25173688100517,,,
84.0,-67.0,-67.09615493196318,,,
84.0,-67.0,-67.03672791580401,,,
84.0,-67.0,-67.01402881550007,,,
84.0,-68.0,-67.62339251945339,,,
84.0,-67.0,-67.23811475409836,,,
84.0,-69.0,-68.3270197203427,,,
84.0,-67.0,-67.50687642942951,,,
84.0,-67.0,-67.19360956794588,,,
84.0,-67.0,-67.07395227440814,,,
84.0,-91.0,-81.86106298527602,,,
84.0,-67.0,-72.67642095142246,,,
84.0,-93.0,-85.23708357648863,,,
84.0,-93.0,-90.03482977804343,,,
84.0,-67.0,-75.7985220501444,,,
84.0,-67.0,-70.36073637238975,,,
84.0,-67.0,-68.28368706702486,,,
84.0,-92.0,-82.9411745474322,,,
84.0,-67.0,-73.08898685652437,,,
84.0,-67.0,-69.32578602214093,,,
84.0,-69.0,-69.12443918739821,,,
84.0,-68.0,-68.4294975513038,,,
84.0,-67.0,-67.54601947776331,,,
84.0,-89.0,-80.80530863448381,,,
84.0,-69.0,-73.50922665069021,,,
84.0,-68.0,-70.10433732883692,,,
84.0,-89.0,-81.78249909956833,,,
84.0,-69.0,-73.88248019487017,,,
84.0,-68.0,-70.2469074962923,,,
84.0,-68.0,-68.85824229400673,,,
84.0,-69.0,-68.94585337447778,,,
84.0,-67.0,-67.74324985192683,,,
84.0,-69.0,-68.51996415880251,,,
84.0,-68.0,-68.1986086357308,,,
84.0,-90.0,-81.6726095008876,,,
84.0,-67.0,-72.60443812568444,,,
84.0,-66.0,-68.5226708874158,,,
84.0,-67.0,-67.58160852531287,,,
84.0,-67.0,-67.22215468852282,,,
84.0,-66.0,-66.46682155150567,,,
84.0,-67.0,-66.7963439547441,,,
84.0,-67.0,-66.92221031272663,,,
84.0,-67.0,-66.9702869834358,,,
84.0,-67.0,-66.98865063758076,,,
84.0,-67.0,-66.99566492930649,,,
84.0,-68.0,-67.61637813908861,,,
84.0,-67.0,-67.23543549920944,,,
84.0,-67.0,-67.08992835853971,,,
84.0,-67.0,-67.03434957640968,,,
84.0,-67.0,-67.01312037068934,,,
84.0,-68.0,-67.62304552440823,,,
84.0,-66.0,-66.61994822503554,,,
84.0,-67.0,-66.8548331394483,,,
84.0,-67.0,-66.94455119330937,,,
84.0,-94.0,-83.66573813672696,,,
84.0,-67.0,-73.36574552062436,,,
84.0,-67.0,-69.43149842514612,,,
84.0,-75.0,-72.87302166481314,,,
84.0,-68.0,-69.86132864804402,,,
84.0,-67.0,-68.09293029056903,,,
84.0,-67.0,-67.41746222366307,,,
84.0,-68.0,-67.77749036917008,,,
84.0,-96.0,-85.21996056884421,,,
84.0,-68.0,-74.57743965236551,,,
84.0,-88.0,-82.87303816325023,,,
84.0,-67.0,-73.06296107363738,,,
84.0,-85.0,-80.44045685516004,,,
84.0,-68.0,-72.75183168309451,,,
84.0,-69.0,-70.43307218287337,,,
84.0,-68.0,-68.92935087677573,,,
84.0,-68.0,-68.35498044745381,,,
84.0,-68.0,-68.13559046558571,,,
84.0,-68.0,-68.05179094930332,,,
84.0,-68.0,-68.01978238232425,,,
84.0,-68.0,-68.00755619766942,,,
84.0,-68.0,-68.00288621068401,,,
84.0,-68.0,-68.0011024343826,,,
84.0,-68.0,-68.00042109246378,,,
84.0,-67.0,-67.38212685425886,,,
84.0,-68.0,-67.7639934590627,,,
,,,,,
,,,,,
,,,,,
,,,,,
85.0,,,,,
85.0,-88.0,-88.0,-87.4,-87.41634095125711,
85.0,-87.0,-87.33333333333333,,,
85.0,-77.0,-80.875,,,
85.0,-77.0,-78.47619047619048,,,
85.0,-93.0,-87.45454545454545,,,
85.0,-89.0,-88.40972222222223,,,
85.0,-89.0,-88.77453580901857,,,
85.0,-91.0,-90.1499493414387,,,
85.0,-90.0,-90.05727554179566,,,
85.0,-93.0,-91.8759793052476,,,
85.0,-94.0,-93.18869629044097,,,
85.0,-94.0,-93.69010955831608,,,
85.0,-91.0,-92.02753041773414,,,
85.0,-94.0,-93.24658366135849,,,
85.0,-94.0,-93.71222056631893,,,
85.0,-84.0,-87.70973815009717,,,
85.0,-86.0,-86.65306186147473,,,
85.0,-87.0,-86.86748142307697,,,
85.0,-87.0,-86.94938240775618,,,
85.0,-85.0,-85.74459782269176,,,
85.0,-85.0,-85.28441106031909,,,
85.0,-85.0,-85.10863535826549,,,
85.0,-85.0,-85.04149501447739,,,
85.0,-88.0,-86.86995165141639,,,
85.0,-87.0,-86.95032595102185,,,
85.0,-90.0,-88.83512816789886,,,
85.0,-88.0,-88.31899057517494,,,
85.0,-89.0,-88.73987754637584,,,
85.0,-88.0,-88.28260807520269,,,
85.0,-90.0,-89.34401465673203,,,
85.0,-89.0,-89.13140190624351,,,
85.0,-89.0,-89.05019106199849,,,
85.0,-91.0,-90.25523925725176,,,
85.0,-90.0,-90.09749272100689,,,
85.0,-89.0,-89.41920491701903,,,
85.0,-79.0,-82.97978214255124,,,
85.0,-91.0,-87.93654937563343,,,
85.0,-90.0,-89.21183199559917,,,
85.0,-91.0,-90.31698059991396,,,
85.0,-94.0,-92.59321177039239,,,
85.0,-78.0,-83.57411089126487,,,
85.0,-78.0,-80.12912090340221,,,
85.0,-77.0,-78.19521783019187,,,
85.0,-91.0,-86.10900842967192,,,
85.0,-93.0,-90.36787543632369,,,
85.0,-91.0,-90.75854990179934,,,
85.0,-88.0,-89.05367230282467,,,
85.0,-90.0,-89.63853498417444,,,
85.0,-77.0,-81.82749079595003,,,
85.0,-76.0,-78.22590341492574,,,
85.0,-89.0,-84.88466130257581,,,
85.0,-92.0,-89.28218245905137,,,
85.0,-88.0,-88.4897501195787,,,
85.0,-78.0,-82.00672801218579,,,
85.0,-99.0,-92.50914768072646,,,
85.0,-89.0,-90.34037514249464,,,
85.0,-90.0,-90.13001173550737,,,
85.0,-89.0,-89.43162607527756,,,
85.0,-92.0,-91.018968456575,,,
85.0,-86.0,-87.91707536194805,,,
85.0,-77.0,-81.1699517305201,,,
85.0,-83.0,-82.3009837621116,,,
85.0,-83.0,-82.73299955581471,,,
85.0,-80.0,-81.04391293908286,,,
85.0,-89.0,-85.9610451601829,,,
,,,,,
,,,,,
,,,,,
,,,,,
86.0,,,,,
86.0,-72.0,-72.0,-72.01470588235294,-72.02831824541533,
86.0,-71.0,-71.33333333333333,,,
86.0,-72.0,-71.75,,,
86.0,-71.0,-71.28571428571429,,,
86.0,-71.0,-71.10909090909091,,,
86.0,-71.0,-71.04166666666667,,,
86.0,-71.0,-71.0159151193634,,,
86.0,-71.0,-71.00607902735563,,,
86.0,-76.0,-74.09249226006192,,,
86.0,-75.0,-74.65336289726534,,,
86.0,-70.0,-71.77742645813336,,,
86.0,-70.0,-70.67891649413389,,,
86.0,-70.0,-70.25932302521562,,,
86.0,-70.0,-70.09905258156577,,,
86.0,-70.0,-70.03783471948464,,,
86.0,-71.0,-70.6324855656383,,,
86.0,-71.0,-70.85962197743002,,,
86.0,-71.0,-70.94638036665177,,,
86.0,-77.0,-74.68772305502465,,,
86.0,-72.0,-73.0266188546727,,,
86.0,-77.0,-75.48230345274295,,,
86.0,-75.0,-75.18422352605639,,,
86.0,-71.0,-72.5982311704266,,,
86.0,-72.0,-72.22850397397333,,,
86.0,-72.0,-72.0872807514934,,,
86.0,-78.0,-75.74154221300621,,,
86.0,-71.0,-72.81110796627598,,,
86.0,-72.0,-72.30981567457162,,,
86.0,-77.0,-75.20850900118836,,,
86.0,-71.0,-72.60750739649409,,,
86.0,-72.0,-72.23204717704378,,,
86.0,-72.0,-72.08863413463726,,,
86.0,-72.0,-72.033855226868,,,
86.0,-71.0,-71.39489755721684,,,
86.0,-71.0,-71.15083744478252,,,
86.0,-75.0,-73.52975073213032,,,
86.0,-76.0,-75.05644874035833,,,
86.0,-76.0,-75.63959548894466,,,
86.0,-70.0,-72.15413379397629,,,
86.0,-71.0,-71.44083988173408,,,
86.0,-71.0,-71.16838585122593,,,
86.0,-70.0,-70.44628368319383,,,
86.0,-70.0,-70.17046519835556,,,
86.0,-71.0,-70.68314590062272,,,
86.0,-71.0,-70.87897250351261,,,
86.0,-77.0,-74.6619755424145,,,
86.0,-72.0,-73.0167841799814,,,
86.0,-71.0,-71.7703430087798,,,
86.0,-71.0,-71.29424484635803,,,
86.0,-75.0,-73.58452748529386,,,
86.0,-71.0,-71.98720165452396,,,
86.0,-71.0,-71.37707747827803,,,
